id,uname,name,url
116370,pete-von-shollys-history-of-monsters,PETE VON SHOLLY'S HISTORY OF MONSTERS,https://www.kickstarter.com/projects/1268917023/pete-von-shollys-history-of-monsters
116374,fritz-and-fanya-body-of-work-performancepaintproje,Fritz and Fanya. Body of Work. Performance.Paint.Projection.,https://www.kickstarter.com/projects/1807755526/fritz-and-fanya-body-of-work-performancepaintproje
116375,help-life-like-water-record-their-first-album,Help Life Like Water record their first album!,https://www.kickstarter.com/projects/357037869/help-life-like-water-record-their-first-album
116378,mylos-travels-washington-dc,"Mylo's Travels Washington, DC",https://www.kickstarter.com/projects/mylostravels/mylos-travels-washington-dc
116380,steamteam-5-the-beginning-childrens-book,STEAMTeam 5: The Beginning (Children's Book) STEM & STEAM,https://www.kickstarter.com/projects/282976043/steamteam-5-the-beginning-childrens-book
116391,yalla-habibi-living-with-war-in-aleppo,Yalla Habibi - Living with War in Aleppo,https://www.kickstarter.com/projects/1884386802/yalla-habibi-living-with-war-in-aleppo
116400,when-i-grow-up-1,When I Grow Up,https://www.kickstarter.com/projects/1988588750/when-i-grow-up-1
116407,the-august-club,The August Club,https://www.kickstarter.com/projects/2074294306/the-august-club
116414,biddy-short-film,Biddy - Short FIlm,https://www.kickstarter.com/projects/631224125/biddy-short-film
116416,blessed-are-they-that-fear-the-lord,Blessed are They that Fear the Lord,https://www.kickstarter.com/projects/118787546/blessed-are-they-that-fear-the-lord
116431,how-to-drown-a-fish-edinburgh-festival-fringe-2017,How to Drown a Fish- Edinburgh Festival Fringe 2017,https://www.kickstarter.com/projects/1860765744/how-to-drown-a-fish-edinburgh-festival-fringe-2017
116443,beverlys-brows-reviving-morale-to-those-effected-b,Beverly's Brows - reviving morale to those affected,https://www.kickstarter.com/projects/1999729778/beverlys-brows-reviving-morale-to-those-effected-b
116459,gocards-exercise-playing-cards,GoCards - Exercise Playing Cards,https://www.kickstarter.com/projects/1463193250/gocards-exercise-playing-cards
116465,magc-stylish-upgrade-for-usb-c-resurrect-magsafe,"MagC: Stylish Upgrade for USB-C, Resurrect MagSafe",https://www.kickstarter.com/projects/1987315112/magc-stylish-upgrade-for-usb-c-resurrect-magsafe
116468,the-christmas-tale-of-elaine-gale,The Christmas Tale of Elaine Gale,https://www.kickstarter.com/projects/1478305028/the-christmas-tale-of-elaine-gale
116488,ufos-and-et-contact-publish-new-book-and-spread-wo,UFOs and Alien Contact: Publish New Book and Share Worldwide,https://www.kickstarter.com/projects/reedsummers/ufos-and-et-contact-publish-new-book-and-spread-wo
116491,bodypainting-day-2017-nyc-amsterdam-berlin,Human Connection Arts presents Bodypainting Day 2017,https://www.kickstarter.com/projects/bodypaintingday/bodypainting-day-2017-nyc-amsterdam-berlin
116497,tuls-the-tool-box-for-your-wallet,Kickstarter Gold: the tool box for your wallet!,https://www.kickstarter.com/projects/onehundred/tuls-the-tool-box-for-your-wallet
116499,dragons-are-awesome-mermaids-are-okay-too,Dragons Are Awesome (Mermaids Are Okay Too),https://www.kickstarter.com/projects/babytattoo/dragons-are-awesome-mermaids-are-okay-too
116500,fundraiser-for-a-band-biography-of-the-butthole-su,Fundraiser for a band biography of the Butthole Surfers,https://www.kickstarter.com/projects/1203601213/fundraiser-for-a-band-biography-of-the-butthole-su
116511,deanna-of-the-dead,Deanna of the Dead,https://www.kickstarter.com/projects/carnigor/deanna-of-the-dead
116512,luckys-coffee-garage-on-the-green-in-lebanon-nh,"Lucky's Coffee Garage: On the Green in Lebanon, NH",https://www.kickstarter.com/projects/644746600/luckys-coffee-garage-on-the-green-in-lebanon-nh
116521,100-demon-dialogues-book-and-plushie,100 Demon Dialogues: Book & Plushie,https://www.kickstarter.com/projects/lucybellwood/100-demon-dialogues-book-and-plushie
116534,piso-flotado-sprung-floor-mtyibg,Piso Flotado / Sprung Floor - MTYIBG,https://www.kickstarter.com/projects/mtyibg/piso-flotado-sprung-floor-mtyibg
116553,explorers-of-the-north-sea-rocks-of-ruin,Explorers of the North Sea: Rocks of Ruin,https://www.kickstarter.com/projects/shem/explorers-of-the-north-sea-rocks-of-ruin
116568,villy-custom-limited-edition-cruiser-bikes-with-a,Villy Custom: Limited Edition Cruiser Bikes with a cause,https://www.kickstarter.com/projects/82892247/villy-custom-limited-edition-cruiser-bikes-with-a
116572,fodi-the-flat-multi-purpose-origami-stand,FODI - The flat multi-purpose origami stand,https://www.kickstarter.com/projects/fodi/fodi-the-flat-multi-purpose-origami-stand
116573,a-new-venture-needs-a-new-wheel,"A new venture, needs a new wheel.",https://www.kickstarter.com/projects/194136741/a-new-venture-needs-a-new-wheel
116578,raspberry-shake-4d-detect-earthquakes-and-invisibl,Raspberry Shake 4D- Detect earthquakes & “invisible” motion!,https://www.kickstarter.com/projects/1158786437/raspberry-shake-4d-detect-earthquakes-and-invisibl
116586,classic-gaming-review-print-collection,Classic Gaming Review Print Collection,https://www.kickstarter.com/projects/classicgameroom/classic-gaming-review-print-collection
116596,the-guardian-of-the-forest-of-love-a-picture-book,The Guardian of the Forest of Love: A Picture Book,https://www.kickstarter.com/projects/1708011262/the-guardian-of-the-forest-of-love-a-picture-book
116599,ljw-photography-the-path-and-rise-of-a-novice,LJW Photography - The path and rise of a novice -,https://www.kickstarter.com/projects/1428127523/ljw-photography-the-path-and-rise-of-a-novice
116610,godrive-pro-say-goodbye-to-low-storage-on-iphone-f,GoDrive Pro: Say goodbye to low storage on iPhone forever,https://www.kickstarter.com/projects/godrivepro/godrive-pro-say-goodbye-to-low-storage-on-iphone-f
116611,resurrected,Resurrected,https://www.kickstarter.com/projects/1139490928/resurrected
116618,reed-grimms-debut-album,Reed Grimm's Debut Album,https://www.kickstarter.com/projects/1144738997/reed-grimms-debut-album
116619,proof-porch-project,Proof Porch Project,https://www.kickstarter.com/projects/602969240/proof-porch-project
116625,wholefoods-cooperative-shop,Wholefoods Cooperative Shop,https://www.kickstarter.com/projects/naturalfoodstore/wholefoods-cooperative-shop
116626,high-school-coven,High School Coven,https://www.kickstarter.com/projects/1776273121/high-school-coven
116640,stone-dragon-mountain,Stone Dragon Mountain,https://www.kickstarter.com/projects/burningwheel/stone-dragon-mountain
116642,founders-of-gloomhaven,Founders of Gloomhaven,https://www.kickstarter.com/projects/1350948450/founders-of-gloomhaven
116644,munchkin-special-delivery,Munchkin Special Delivery,https://www.kickstarter.com/projects/847271320/munchkin-special-delivery
116653,trans-dudes-with-lady-cancer,Trans Dudes with Lady Cancer,https://www.kickstarter.com/projects/2118977323/trans-dudes-with-lady-cancer
116657,lil-piggies-the-fairy-tale-card-game-thats-a-perfe,Lil' Piggies: The Fairy Tale Card Game That's a Perfect 10,https://www.kickstarter.com/projects/1456398180/lil-piggies-the-fairy-tale-card-game-thats-a-perfe
116658,ghostwriter-london-noir-1800-edition-invent-your-s,GhostWriter London Noir 1800 Edition. Invent your story.,https://www.kickstarter.com/projects/1122892171/ghostwriter-london-noir-1800-edition-invent-your-s
116689,the-book-of-maxwell,The Book of Maxwell,https://www.kickstarter.com/projects/195931148/the-book-of-maxwell
116693,infocus,InFocus,https://www.kickstarter.com/projects/939655723/infocus
116695,strikethru-the-to-do-list-notebook,Strikethru - The To-Do List Notebook,https://www.kickstarter.com/projects/chriskyle/strikethru-the-to-do-list-notebook
116697,gumby-imagined-the-story-of-art-clokey-and-his-cre,Gumby Imagined: The Story of Art Clokey and His Creations,https://www.kickstarter.com/projects/dynamiteent/gumby-imagined-the-story-of-art-clokey-and-his-cre
116701,milionart-kaleidoscope-das-xxl-kunstmagazin,MilionArt Kaleidoscope - the XXL Art magazine,https://www.kickstarter.com/projects/723147780/milionart-kaleidoscope-das-xxl-kunstmagazin
116711,ready-to-go-a-short-film-by-lynda-reiss,Ready to Go - A Short Film,https://www.kickstarter.com/projects/938609826/ready-to-go-a-short-film-by-lynda-reiss
116713,mick,MICK,https://www.kickstarter.com/projects/564692511/mick
116716,arbiter-0,Arbiter,https://www.kickstarter.com/projects/427189558/arbiter-0
116717,15-minutes-psa-about-male-sexual-assault,15 MINUTES: PSA ABOUT MALE RAPE VICTIMS,https://www.kickstarter.com/projects/eviemariewarner/15-minutes-psa-about-male-sexual-assault
116722,cthulhu-rise-of-the-cults,CTHULHU: Rise of the Cults,https://www.kickstarter.com/projects/1759497187/cthulhu-rise-of-the-cults
116729,bicycle-starlight-solar-playing-cards,Bicycle Starlight Solar Playing Cards,https://www.kickstarter.com/projects/2104052526/bicycle-starlight-solar-playing-cards
116741,somewhere-else-album,"\Somewhere else\"" album""",https://www.kickstarter.com/projects/americandaydream/somewhere-else-album
116746,chineasy-tiles-play-to-learn-chinese,Kickstarter Gold: Chineasy Tiles - Play to Learn Chinese,https://www.kickstarter.com/projects/shaolanchineasy/chineasy-tiles-play-to-learn-chinese
116757,castle-happy-grow-our-show,Castle Happy - Grow Our Show!,https://www.kickstarter.com/projects/359234332/castle-happy-grow-our-show
116776,hotter,HOTTER,https://www.kickstarter.com/projects/27065773/hotter
116782,riders-of-the-apocalypse-playing-cards,Riders Of The Apocalypse Playing Cards,https://www.kickstarter.com/projects/399370135/riders-of-the-apocalypse-playing-cards
116793,pictures-with-stories-a-memoir-by-tony-mendoza,Pictures with Stories: A Memoir,https://www.kickstarter.com/projects/321120030/pictures-with-stories-a-memoir-by-tony-mendoza
116795,artemis-and-luna-sailor-moon-necklace,Artemis and Luna (Sailor Moon) Necklace,https://www.kickstarter.com/projects/stami/artemis-and-luna-sailor-moon-necklace
116796,chicago-south-asian-film-festival-2017,Chicago South Asian Film Festival 2017,https://www.kickstarter.com/projects/1155361677/chicago-south-asian-film-festival-2017
116797,criminal-short-film-festival-fund,'Criminal' (short film) Festival Fund,https://www.kickstarter.com/projects/2045160918/criminal-short-film-festival-fund
116816,alex-the-airplane-aviation-children-stories,Alex the Airplane - Aviation Children's Stories,https://www.kickstarter.com/projects/636120683/alex-the-airplane-aviation-children-stories
116817,burrows-and-badgers-fur-and-feathers-anthro-miniat,Burrows & Badgers: Fur & Feathers - Anthro miniatures,https://www.kickstarter.com/projects/oathsworn/burrows-and-badgers-fur-and-feathers-anthro-miniat
116822,a-murder-in-rodlera-a-tal-nor-comic-by-t-perran-mi,A Murder in Rödlera: a Tal Nor comic,https://www.kickstarter.com/projects/1609038409/a-murder-in-rodlera-a-tal-nor-comic-by-t-perran-mi
116825,katze-vol2,Katze vol.2,https://www.kickstarter.com/projects/340999452/katze-vol2
116833,jonathin-quackup-2-alternative-comic-cover-from-ra,Jonathin Quackup #2 Alternative Comic Cover from Raytoons!,https://www.kickstarter.com/projects/raytoons/jonathin-quackup-2-alternative-comic-cover-from-ra
116850,sex-ed-with-db-podcast-equipment,Sex Ed with DB: Podcast Equipment!,https://www.kickstarter.com/projects/1705690000/sex-ed-with-db-podcast-equipment
116859,mirrocool-the-smart-mirror-that-knows-you,MIRROCOOL - THE SMART MIRROR THAT KNOWS YOU!,https://www.kickstarter.com/projects/mirrocool/mirrocool-the-smart-mirror-that-knows-you
116860,suncontrol-diy-solar-power-for-the-raspberry-pi-ar,SunControl - DIY Solar Power for the Raspberry Pi / Arduino,https://www.kickstarter.com/projects/sunair/suncontrol-diy-solar-power-for-the-raspberry-pi-ar
116867,decades-chicago-architecture-posters,DECADES - Chicago Architecture Posters,https://www.kickstarter.com/projects/schrist/decades-chicago-architecture-posters
116875,the-boys-a-short-film-collection,The Boys - A Short Film Collection,https://www.kickstarter.com/projects/436219290/the-boys-a-short-film-collection
116877,modern-map-prints,Modern Map Prints,https://www.kickstarter.com/projects/979496029/modern-map-prints
116881,the-noodle-poster-try-these-noodle-from-around-the,The NOODLE Poster - Try These Noodle From Around the World,https://www.kickstarter.com/projects/458961969/the-noodle-poster-try-these-noodle-from-around-the
116882,paperthink-2-make-better-decisions,PaperThink 2: Make better decisions,https://www.kickstarter.com/projects/1523958164/paperthink-2-make-better-decisions
116887,jamie-saves-the-world,Jamie Saves the World,https://www.kickstarter.com/projects/1974734363/jamie-saves-the-world
116893,lightning-strikes-hilo,"\Lightning Strikes Hilo\""""",https://www.kickstarter.com/projects/941056454/lightning-strikes-hilo
116897,neil-johnson-band-5-song-ep,Neil Johnson Band 5 song E.P,https://www.kickstarter.com/projects/1595810500/neil-johnson-band-5-song-ep
116917,europe-who-are-you,Europe Who Are You ?,https://www.kickstarter.com/projects/1747467164/europe-who-are-you
116941,4tfy-an-affordable-vpn-for-all,4TFY - An Affordable VPN For All,https://www.kickstarter.com/projects/1084231489/4tfy-an-affordable-vpn-for-all
116946,westerly-sound-our-debut-album,Westerly Sound - Our Debut Album,https://www.kickstarter.com/projects/westerlysound/westerly-sound-our-debut-album
116953,watches-of-instagram-issue-01,Watches Of Instagram - Issue 01,https://www.kickstarter.com/projects/1876818472/watches-of-instagram-issue-01
116957,hobbits-dobbies-and-fairies,Steampunk Fairy Coloring Books & Quilt Charm,https://www.kickstarter.com/projects/768022427/hobbits-dobbies-and-fairies
116982,this-is-hell,This is Hell,https://www.kickstarter.com/projects/1456938983/this-is-hell
116985,orion360-worlds-first-gesture-controlled-music-sys,ORION360: World's First Gesture controlled music system,https://www.kickstarter.com/projects/feelorion/orion360-worlds-first-gesture-controlled-music-sys
117004,alex-automatic-bokehs-machine,Alex Automatic: Bokeh's Machine,https://www.kickstarter.com/projects/820229183/alex-automatic-bokehs-machine
117010,ausker-redefining-high-quality-cookware,Ausker: Redefining High Quality Cookware,https://www.kickstarter.com/projects/ausker/ausker-redefining-high-quality-cookware
117011,tearribles-the-dog-toy-weve-all-been-waiting-for,Tearribles: The Dog Toy We've All Been Waiting For,https://www.kickstarter.com/projects/970907206/tearribles-the-dog-toy-weve-all-been-waiting-for
117027,wonderland-lost-hardcover-digital-dream-by-everett,WONDERLAND LOST HARDCOVER,https://www.kickstarter.com/projects/badgirlartwork/wonderland-lost-hardcover-digital-dream-by-everett
117041,the-working-mans-ballet-autobiography-of-alan-huds,The Working Man’s Ballet – autobiography of Alan Hudson,https://www.kickstarter.com/projects/londonbooks/the-working-mans-ballet-autobiography-of-alan-huds
117043,radiance-a-fannibal-anthology,Radiance - A Fannibal Anthology,https://www.kickstarter.com/projects/lovecrimecat/radiance-a-fannibal-anthology
